name,deliver_time,discount,deliver_way,category,sub_category,maker,profit,sell_count
"Rubvermaid 灯泡, 耐用",5.4,0.16,3.8,3,14,69,0.27799999999999997,3.2
"Accos 回形针, 混合尺寸",4.666666666666667,0.13333333333333333,3.6666666666666665,1,8,26,0.18000000000000002,4.333333333333333
"Elite 大剪刀, 工业",3.3333333333333335,0.26666666666666666,3.6666666666666665,1,1,22,-0.24,6.0
"SanDisk 备忘录便条, 回收",3.6,0.0,3.4,1,7,14,0.28,3.2
"Enermax 鼠标, 耐用",4.666666666666667,0.13333333333333333,3.6666666666666665,2,10,58,-0.1366666666666667,6.0
"贝尔金 鼠标, 实惠",5.666666666666667,0.13333333333333333,4.0,2,10,57,0.10666666666666669,3.3333333333333335
"Stockwell 订书钉, 金属",3.8333333333333335,0.3333333333333333,3.1666666666666665,1,8,10,-0.415,3.1666666666666665
"Avery 运输标签, 耐用",5.0,0.0,4.0,1,12,19,0.22,3.6666666666666665
"Acme 剪刀, 锯齿状",3.25,0.1,3.0,1,1,18,-0.085,6.5
"Bush 搁架, 黑色",3.5,0.13333333333333333,3.0,3,13,59,0.13333333333333333,4.833333333333333
"BIC 记号笔, 混合尺寸",4.4,0.32,3.4,1,16,68,-1.184,4.2
"Accos 夹子, 每包 12 个",4.0,0.4,3.5,1,8,26,-0.02,4.0
"SanDisk 鼠标, 实惠",4.0,0.0,4.0,2,10,14,0.12,7.0
"Accos 订书钉, 整包",3.6666666666666665,0.26666666666666666,3.3333333333333335,1,8,26,0.22999999999999998,3.6666666666666665
"Acme 美工刀, 蓝色",4.333333333333333,0.20000000000000004,3.8333333333333335,1,1,18,-0.16,3.6666666666666665
"Avery 合法证物标签, 白色",4.0,0.0,3.5,1,12,19,0.25,3.0
"Green Bar 计划信息表, 优质",3.4,0.0,3.0,1,7,9,0.02,5.0
"Eaton 羊皮纸, 回收",3.0,0.0,3.3333333333333335,1,7,55,0.05000000000000001,5.333333333333333
"宜家 柜, 金属",2.75,0.2,2.75,3,13,49,0.305,5.0
"苹果 充电器, 整包",5.75,0.0,4.0,2,11,63,0.31,1.75
"Hon 电脑桌, 白色",4.0,0.25,4.0,3,17,50,0.03,2.0
"施乐 备忘录便条, 回收",4.0,0.0,3.3333333333333335,1,7,67,0.12,4.166666666666667
"宜家 搁架, 黑色",4.142857142857143,0.05714285714285715,3.2857142857142856,3,13,49,0.34285714285714286,4.142857142857143
"Avery 装订机盖, 透明",3.5,0.26666666666666666,3.5,1,3,19,-0.013333333333333355,3.0
"苹果 音频基座, 蓝色",4.75,0.30000000000000004,3.5,2,11,63,0.03749999999999999,3.75
"Harbour Creations 可去除的标签, 白色",4.0,0.0,3.3333333333333335,1,12,31,0.36999999999999994,3.6666666666666665
"柯尼卡 电话, 红色",2.5,0.2,2.5,2,5,6,0.02500000000000001,3.0
"Binney & Smith 钢笔, 整包",5.333333333333333,0.26666666666666666,4.0,1,16,70,-0.9366666666666666,3.3333333333333335
"Ames 马尼拉纸信封, 每套 50 个",4.5,0.0,3.5,1,2,39,0.12,3.25
"Tenex 门挡, 耐用",4.666666666666667,0.13333333333333333,3.6666666666666665,3,14,28,0.12000000000000001,2.3333333333333335
"Smead 盒, 单宽度",4.0,0.0,3.5,1,15,35,0.44000000000000006,4.0
"宜家 书库, 黑色",3.4,0.24000000000000005,3.0,3,13,49,-0.344,5.2
"思科 充电器, 整包",3.75,0.2,3.75,2,11,40,0.16,2.5
"Safco 搁架, 黑色",3.6666666666666665,0.13333333333333333,3.3333333333333335,3,13,8,-0.003333333333333336,1.6666666666666667
"Stiletto 尺子, 工业",3.75,0.1,2.75,1,1,53,0.07749999999999999,2.5
"苹果 音频基座, 整包",2.0,0.13333333333333333,2.6666666666666665,2,11,63,0.010000000000000009,4.333333333333333
"GlobeWeis 邮寄品, 银色",6.0,0.0,4.0,1,2,2,0.06,4.0
"Bush 搁架, 金属",3.6666666666666665,0.06666666666666667,3.1666666666666665,3,13,59,0.445,4.5
"Sanford 画布, 混合尺寸",4.0,0.0,4.0,1,16,38,0.31,2.0
"Sanford 荧光笔, 整包",4.5,0.45,3.5,1,16,38,-0.9600000000000001,3.875
"Harbour Creations 凳子, 每套两件",3.6,0.22000000000000003,2.8,3,6,31,0.15999999999999998,5.0
"诺基亚 智能手机, 整包",3.3333333333333335,0.0,3.0,2,11,15,0.04,3.6666666666666665
"SanDisk 键区, 实惠",4.5,0.1,3.5,2,10,14,0.27749999999999997,1.75
"Kleencut 大剪刀, 蓝色",4.5,0.1,4.0,1,1,4,0.1725,3.75
"Enermax 键区, 耐用",5.5,0.4,4.0,2,10,58,0.17,5.5
"Avery 装订机, 透明",3.8,0.16,3.6,1,3,19,0.178,4.2
"Sauder 柜, 金属",3.75,0.1,3.125,3,13,23,0.33499999999999996,3.75
"Kraft 马尼拉纸信封, 银色",2.6666666666666665,0.0,2.6666666666666665,1,2,48,0.25,2.3333333333333335
"Binney & Smith 铅笔刀, 金属",4.0,0.4,3.5,1,16,70,-1.94,2.0
"佳能 传真复印机, 数字化",6.0,0.4,4.0,2,9,43,0.02,5.0
"BIC 钢笔, 混合尺寸",4.0,0.4,3.75,1,16,68,-1.5499999999999998,2.25
"Hon 电脑桌, 组装",3.6666666666666665,0.35000000000000003,3.3333333333333335,3,17,50,-0.10333333333333333,2.3333333333333335
"夏普 传真机, 彩色",4.6,0.12000000000000002,3.8,2,9,51,0.042,4.8
"Advantus 按钉, 整包",2.5,0.0,2.5,1,8,33,0.07,3.75
"BIC 画布, 混合尺寸",3.6666666666666665,0.06666666666666667,3.3333333333333335,1,16,68,0.15333333333333332,4.833333333333333
"GlobeWeis 局间信封, 银色",6.0,0.0,4.0,1,2,2,0.16,5.0
"Hon 木桌, 组装",5.0,0.425,3.5,3,17,50,0.0050000000000000044,4.5
"Eldon 分层置放架, 一包多件",2.6,0.0,2.4,3,14,52,0.13,2.8
"Bush 古典书架, 黑色",4.0,0.0,3.5,3,13,59,0.23,4.5
"爱普生 打印机, 多色",4.0,0.0,3.5,2,5,11,0.08,4.5
"Stiletto 大剪刀, 锯齿状",2.5,0.4,2.0,1,1,53,-0.22,3.0
"Hewlett 传真复印机, 彩色",4.5,0.1,3.0,2,9,21,-0.1425,3.75
"Brother 墨水, 每套两件",3.3333333333333335,0.06666666666666667,3.3333333333333335,2,9,62,0.15333333333333332,2.3333333333333335
"Hon 圆桌, 黑色",2.6666666666666665,0.35000000000000003,3.0,3,17,50,0.11333333333333333,3.3333333333333335
"夏普 复印机, 彩色",4.0,0.06666666666666667,3.3333333333333335,2,9,51,0.35000000000000003,5.0
"Rubvermaid 闹钟, 耐用",1.0,0.0,1.6666666666666667,3,14,69,0.12,4.666666666666667
"Kleencut 美工刀, 钢",3.625,0.1,3.5,1,1,4,0.11249999999999999,3.5
"Lesro 电脑桌, 组装",5.0,0.325,3.5,3,17,36,0.235,1.0
"施乐 备忘录便条, 多色",4.333333333333333,0.0,3.6666666666666665,1,7,67,0.02,4.333333333333333
"Memorex 键区, 可编程",4.5,0.30000000000000004,4.0,2,10,17,0.05500000000000001,2.5
"罗技 键盘, 可编程",3.5,0.2,3.0,2,10,27,-0.05500000000000001,6.0
"施乐 信纸, 优质",5.333333333333333,0.0,4.0,1,7,67,0.44,3.6666666666666665
"Acco 订书机, 透明",4.166666666666667,0.13333333333333333,3.5,1,3,56,0.17,4.833333333333333
"贝尔金 记忆卡, 回收",5.0,0.13333333333333333,4.0,2,10,57,0.35333333333333333,4.0
"Kleencut 修剪器, 锯齿状",5.25,0.2,3.75,1,1,4,0.0,3.0
"Hon 合法证物标签, 耐用",5.0,0.0,3.6,1,12,50,0.29,4.8
"惠普 个人复印机, 彩色",4.5,0.4,3.5,2,9,12,-0.47,5.0
"惠普 无线传真机, 彩色",4.25,0.0,2.75,2,9,12,0.03,6.75
"Enermax 备忘录便条, 多色",3.0,0.0,3.0,1,7,58,0.04,2.0
"苹果 信号增强器, 蓝色",4.0,0.1,3.25,2,11,63,0.37,3.25
"Cuisinart 烤面包机, 黑色",4.4,0.08,3.4,1,4,54,0.308,2.2
"Advantus 夹子, 整包",4.0,0.13333333333333333,4.0,1,8,33,0.38999999999999996,2.6666666666666665
"SanDisk 计划信息表, 多色",4.25,0.0,3.25,1,7,14,0.38,3.5
"Rubvermaid 闹钟, 黑色",4.5,0.0,3.5,3,14,69,0.05,6.75
"Enermax 闪存驱动器, 回收",6.333333333333333,0.13333333333333333,4.0,2,10,58,0.26666666666666666,5.666666666666667
"Ames 邮寄品, 每套 50 个",2.0,0.0,2.3333333333333335,1,2,39,0.08,4.666666666666667
"StarTech 计算器, 红色",3.0,0.13333333333333333,2.6666666666666665,2,5,45,-0.013333333333333327,4.333333333333333
"Cuisinart 搅拌机, 白色",3.5,0.2,3.125,1,4,54,-0.02500000000000001,3.75
"Office Star 椅垫, 红色",3.142857142857143,0.05714285714285715,3.0,3,6,24,-0.05142857142857144,2.0
"Sauder 搁架, 白色",4.6,0.16,3.8,3,13,23,-0.002000000000000013,4.8
"宜家 书架, 金属",4.25,0.2,3.5,3,13,49,-0.32,3.0
"Hoover 炉灶, 银色",5.0,0.0,4.0,1,4,46,0.13,7.0
"宜家 柜, 白色",4.5,0.1,3.75,3,13,49,0.26499999999999996,4.25
"Barricks 木桌, 白色",6.0,0.25,4.0,3,17,65,-0.25,5.0
"Fellowes 文件车, 工业",4.25,0.0,3.25,1,15,30,0.46,3.25
"诺基亚 信号增强器, 整包",4.2,0.08,3.6,2,11,15,0.24,5.6
"Breville 搅拌机, 黑色",4.5,0.0,3.5,1,4,37,0.23,2.75
"Rogers 盒, 蓝色",4.857142857142857,0.0,3.7142857142857144,1,15,42,0.5,3.857142857142857
"Smead 圆形标签, 耐用",4.5,0.0,3.5,1,12,35,0.12,3.5
"Chromcraft 木桌, 黑色",3.0,0.4,3.0,3,17,64,-0.03,4.0
"Sauder 墙角架, 黑色",5.2,0.08,4.0,3,13,23,0.29799999999999993,3.2
"Sanford 记号笔, 整包",3.0,0.0,2.0,1,16,38,0.12,1.0
"Chromcraft 电脑桌, 黑色",3.5,0.425,3.0,3,17,64,-0.455,4.5
"Acme 美工刀, 锯齿状",3.5,0.1,3.5,1,1,18,0.195,3.75
"Boston 铅笔刀, 整包",5.0,0.0,4.0,1,16,34,0.47,4.0
"Hon 运输标签, 可调",3.6,0.0,3.0,1,12,50,0.01,3.8
"Dania 搁架, 传统",5.25,0.0,3.75,3,13,32,0.34,5.5
"Deflect-O 分层置放架, 优质",3.3333333333333335,0.26666666666666666,2.6666666666666665,3,14,61,-0.15333333333333335,4.666666666666667
"Lesro 培训桌, 黑色",3.0,0.6,3.0,3,17,36,-1.33,7.5
"Dania 古典书架, 黑色",2.8,0.0,2.6,3,13,32,0.12,3.4
"Safco 古典书架, 白色",3.5,0.2,3.25,3,13,8,-0.2,5.0
"Smead 盒, 工业",4.25,0.0,3.25,1,15,35,0.31,2.5
"罗技 记忆卡, 回收",3.3333333333333335,0.26666666666666666,2.6666666666666665,2,10,27,-0.2833333333333333,2.3333333333333335
"Accos 按钉, 混合尺寸",4.666666666666667,0.0,3.3333333333333335,1,8,26,0.0,2.0
"Smead 运输标签, 可调",4.0,0.0,3.0,1,12,35,0.16,3.0
"Chromcraft 木桌, 白色",5.0,0.4166666666666667,3.6666666666666665,3,17,64,-0.5033333333333334,2.6666666666666665
"Eaton 令, 优质",4.0,0.0,3.0,1,7,55,0.04,1.5
"Office Star 摇椅, 黑色",2.6666666666666665,0.26666666666666666,3.0,3,6,24,0.24666666666666667,3.6666666666666665
"Green Bar 令, 回收",4.0,0.0,3.6,1,7,9,0.48,4.4
"Accos 图钉, 每包 12 个",5.0,0.26666666666666666,4.0,1,8,26,0.17666666666666667,3.6666666666666665
"Stiletto 开信刀, 锯齿状",2.6666666666666665,0.13333333333333333,3.0,1,1,53,0.15666666666666665,2.0
"Cardinal 订书机, 实惠",3.5,0.1,3.25,1,3,3,0.265,2.25
"三星 办公室电话机, 蓝色",4.125,0.15000000000000002,3.625,2,11,20,-0.25125000000000003,3.375
"Chromcraft 圆桌, 白色",4.0,0.325,3.5,3,17,64,0.19,5.0
"Green Bar 笔记本, 回收",3.6666666666666665,0.0,3.0,1,7,9,0.10000000000000002,6.333333333333333
"诺基亚 耳机, 整包",4.4,0.16,3.4,2,11,15,0.20199999999999996,2.4
"Boston 铅笔刀, 金属",4.5,0.8,4.0,1,16,34,-2.55,1.5
"Brother 复印机, 数字化",5.0,0.0,4.0,2,9,62,0.37,1.5
"Ames 马尼拉纸信封, 银色",4.5,0.0,3.0,1,2,39,0.06,4.0
"Chromcraft 培训桌, 长方形",5.0,0.3666666666666667,4.0,3,17,64,-0.6699999999999999,2.0
"Hon 凳子, 红色",2.0,0.0,3.0,3,6,50,0.09,2.0
"Chromcraft 培训桌, 白色",4.0,0.425,3.5,3,17,64,-0.535,6.0
"Jiffy 搭扣信封, 红色",3.6666666666666665,0.0,3.0,1,2,13,0.49,5.333333333333333
"StarTech 收据打印机, 耐用",4.8,0.24000000000000005,3.8,2,5,45,0.05,4.0
"松下 计算器, 多色",4.666666666666667,0.26666666666666666,4.0,2,5,44,-0.15333333333333335,2.3333333333333335
"Hewlett 无线传真机, 每套两件",6.0,0.2,4.0,2,9,21,0.14,2.0
"Cameo 外皮和封条, 每套 50 个",4.2,0.0,3.2,1,2,60,0.09,3.4
"SanDisk 鼠标, 回收",4.333333333333333,0.4000000000000001,4.0,2,10,14,-0.22,2.6666666666666665
"Stanley 画布, 整包",1.3333333333333333,0.3333333333333333,2.0,1,16,47,-1.1266666666666667,3.0
"OIC 回形针, 金属",4.4,0.16,3.6,1,8,25,-0.10200000000000001,2.8
"冲电器 收据打印机, 多色",4.333333333333333,0.13333333333333333,3.3333333333333335,2,5,72,0.06,8.666666666666666
"Accos 订书钉, 每包 12 个",2.0,0.2,3.0,1,8,26,-0.255,3.5
"Eaton 笔记本, 多色",5.0,0.0,3.0,1,7,55,0.0,2.0
"Stanley 钢笔, 整包",5.0,0.3,3.75,1,16,47,-0.8975,4.75
"三星 音频基座, 全尺寸",4.666666666666667,0.13333333333333333,3.3333333333333335,2,11,20,0.010000000000000009,3.3333333333333335
"施乐 笔记本, 多色",3.5,0.0,3.5,1,7,67,0.06,2.5
"SanDisk 信纸, 优质",4.0,0.0,3.6,1,7,14,0.17,3.6
"Ibico 标签, 实惠",4.857142857142857,0.2285714285714286,3.5714285714285716,1,3,7,-0.2842857142857143,3.7142857142857144
"惠普 个人复印机, 红色",5.5,0.2,3.5,2,9,12,-0.135,5.0
"贝尔金 键盘, 可编程",3.6666666666666665,0.06666666666666667,3.5,2,10,57,0.07833333333333335,3.0
"Dania 柜, 传统",3.0,0.0,3.0,3,13,32,0.49,2.6666666666666665
"柯尼卡 计算器, 红色",7.0,0.0,4.0,2,5,6,0.22,3.0
"KitchenAid 冰箱, 白色",5.0,0.0,4.0,1,4,5,0.28,2.0
"罗技 鼠标, 耐用",4.5,0.0,3.0,2,10,27,0.35,4.0
"Stiletto 尺子, 钢",2.0,0.2,2.0,1,1,53,0.185,7.0
"松下 计算器, 耐用",2.5,0.2,2.5,2,5,44,-0.145,3.5
"Novimex 有色标签, 红色",3.0,0.0,3.25,1,12,16,0.1,4.0
"Advantus 相框, 优质",3.0,0.0,2.0,3,14,33,0.27,3.0
"Harbour Creations 可去除的标签, 红色",5.4,0.0,3.8,1,12,31,0.21000000000000002,2.8
"Ames 搭扣信封, 银色",3.7142857142857144,0.0,3.7142857142857144,1,2,39,0.01,3.2857142857142856
"诺基亚 办公室电话机, 蓝色",5.25,0.2,4.0,2,11,15,-0.12000000000000001,2.5
"Fiskars 开信刀, 锯齿状",3.4,0.24000000000000005,3.0,1,1,1,0.017999999999999988,3.4
"Eaton 信纸, 每包 12 个",3.0,0.0,3.5,1,7,55,0.18,2.0
"SAFCO 椅垫, 黑色",4.0,0.0,3.3333333333333335,3,6,8,0.38000000000000006,4.0
"Accos 回形针, 每包 12 个",6.0,0.0,4.0,1,8,26,0.43,4.0
"佳能 传真机, 每套两件",4.2,0.04,3.6,2,9,43,0.21200000000000002,4.2
"Smead 运输标签, 耐用",3.75,0.0,3.5,1,12,35,0.21,3.25
"Rubvermaid 分层置放架, 优质",5.5,0.0,4.0,3,14,69,0.22,1.5
"Enermax 信纸, 多色",5.25,0.0,3.75,1,7,58,0.04,3.75
"Deflect-O 相框, 优质",5.0,0.0,4.0,3,14,61,0.48,3.0
"Green Bar 信纸, 多色",4.5,0.0,3.5,1,7,9,0.31,2.0
"Accos 夹子, 混合尺寸",3.0,0.0,3.0,1,8,26,0.21,5.0
"Barricks 培训桌, 白色",5.0,0.25,4.0,3,17,65,0.32,5.0
"Kraft 马尼拉纸信封, 回收",3.0,0.0,3.0,1,2,48,0.42,6.5
"冲电器 喷墨打印机, 红色",4.5,0.0,3.0,2,5,72,0.36,2.5
"Acco 孔加固材料, 实惠",3.0,0.26666666666666666,2.6666666666666665,1,3,56,0.15,3.6666666666666665
"Stiletto 剪刀, 锯齿状",4.5,0.13333333333333333,3.5,1,1,53,0.3633333333333333,3.5
"Hoover 冰箱, 红色",5.0,0.4,4.0,1,4,46,-0.23,3.0
"Bush 墙角架, 传统",4.75,0.1,3.75,3,13,59,0.125,3.75
"苹果 充电器, 混合尺寸",7.0,0.4,4.0,2,11,63,0.05,2.0
"Cuisinart 搅拌机, 红色",4.25,0.2,3.75,1,4,54,-0.175,4.5
"Enermax 路由器, 耐用",3.6666666666666665,0.4000000000000001,3.0,2,10,58,-0.63,5.0
"Hon 有色标签, 白色",4.8,0.0,3.4,1,12,50,0.33,3.6
"Hon 圆桌, 长方形",3.5,0.425,3.0,3,17,50,-0.86,2.0
"Smead 可去除的标签, 可调",4.2,0.0,3.4,1,12,35,0.43,2.6
"Enermax 令, 多色",2.8,0.0,3.2,1,7,58,0.38,3.4
"夏普 墨水, 彩色",2.8,0.16,2.8,2,9,51,0.18799999999999994,6.4
"Cardinal 标签, 回收",3.5,0.2,2.5,1,3,3,0.335,6.0
"Kraft 外皮和封条, 银色",6.0,0.0,4.0,1,2,48,0.1,3.0
"Boston 速写本, 金属",5.0,0.1,4.0,1,16,34,0.235,3.0
"Hon 咖啡桌, 黑色",5.5,0.25,4.0,3,17,50,0.01,2.5
"Memorex 键盘, 回收",2.5,0.0,2.5,2,10,17,0.13,2.5
"Binney & Smith 荧光笔, 蓝色",4.5,0.25,3.25,1,16,70,-0.0325,8.0
"Bush 墙角架, 白色",2.3333333333333335,0.0,2.3333333333333335,3,13,59,0.48,5.0
"Hamilton Beach 冰箱, 红色",3.5,0.1,3.5,1,4,41,-0.085,3.0
"Lesro 咖啡桌, 组装",4.0,0.6,4.0,3,17,36,-1.23,2.0
"Barricks 圆桌, 白色",4.0,0.325,3.5,3,17,65,-0.26,2.5
"Jiffy 马尼拉纸信封, 银色",5.0,0.0,4.0,1,2,13,0.37,4.0
"Advantus 图钉, 整包",3.0,0.08,2.8,1,8,33,0.128,4.2
"Smead 盘, 蓝色",4.666666666666667,0.0,3.5,1,15,35,0.4699999999999999,3.5
"苹果 智能手机, 混合尺寸",4.0,0.16,3.4,2,11,63,-0.06400000000000002,4.2
"Deflect-O 灯泡, 耐用",3.6666666666666665,0.26666666666666666,3.0,3,14,61,-0.38666666666666666,3.0
"Bevis 木桌, 组装",3.0,0.6,3.0,3,17,71,-0.48,2.0
"Cuisinart 搅拌机, 黑色",4.0,0.0,3.3333333333333335,1,4,54,0.33,4.333333333333333
"苹果 办公室电话机, 蓝色",3.5,0.2,3.5,2,11,63,0.24,2.0
"Eldon 盘, 单宽度",3.75,0.0,3.25,1,15,52,0.35,3.25
"Bevis 培训桌, 黑色",4.0,0.3666666666666667,3.6666666666666665,3,17,71,-0.44666666666666677,3.6666666666666665
"Lesro 木桌, 组装",7.0,0.25,4.0,3,17,36,0.23,3.0
"Sauder 古典书架, 白色",3.5,0.0,3.0,3,13,23,0.18,4.0
"惠普 复印机, 彩色",5.5,0.0,3.5,2,9,12,0.03,2.5
"Jiffy 商业信封, 银色",4.0,0.0,3.3333333333333335,1,2,13,0.34,3.0
"Elite 大剪刀, 钢",3.0,0.0,2.6666666666666665,1,1,22,0.11,1.3333333333333333
"Hon 会议桌, 长方形",3.0,0.4,3.0,3,17,50,0.08,3.0
"诺基亚 音频基座, 整包",5.0,0.2,4.0,2,11,15,0.28,5.0
"Elite 剪刀, 蓝色",3.0,0.1,2.5,1,1,22,0.30000000000000004,1.5
"诺基亚 音频基座, 蓝色",4.666666666666667,0.26666666666666666,3.6666666666666665,2,11,15,0.09000000000000001,4.666666666666667
"Bevis 木桌, 黑色",3.0,0.425,2.5,3,17,71,-0.6499999999999999,2.0
"Fiskars 美工刀, 蓝色",3.5,0.0,3.0,1,1,1,0.02,4.5
"惠普 墨水, 数字化",3.5,0.0,2.75,2,9,12,0.39,3.75
"Kraft 局间信封, 每套 50 个",5.0,0.0,4.0,1,2,48,0.12,2.5
"Chromcraft 电脑桌, 长方形",3.0,0.6,2.0,3,17,64,-1.3,3.0
"罗技 键区, 回收",5.333333333333333,0.0,4.0,2,10,27,0.44,3.6666666666666665
"SanDisk 羊皮纸, 优质",3.0,0.0,3.0,1,7,14,0.25,6.0
"Chromcraft 会议桌, 白色",4.0,0.25,4.0,3,17,64,0.09,3.0
"柯尼卡 卡片打印机, 多色",5.0,0.2,4.0,2,5,6,-0.255,4.0
"宜家 墙角架, 金属",3.75,0.1,3.25,3,13,49,0.30000000000000004,3.5
"Hoover 微波炉, 红色",3.0,0.0,3.5,1,4,46,0.14,4.0
"Avery 打孔机, 耐用",4.625,0.15000000000000002,3.625,1,3,19,-0.22375,4.125
"Cuisinart 炉灶, 银色",3.5,0.0,3.75,1,4,54,0.14,4.75
"Stiletto 美工刀, 蓝色",4.0,0.26666666666666666,3.0,1,1,53,-0.36999999999999994,5.333333333333333
"Avery 文件夹标签, 耐用",3.3333333333333335,0.0,3.0,1,12,19,0.38000000000000006,6.333333333333333
"Elite 修剪器, 蓝色",2.5,0.4,3.0,1,1,22,-0.45,3.5
"Advantus 订书钉, 混合尺寸",3.6666666666666665,0.13333333333333333,3.6666666666666665,1,8,33,0.12000000000000001,4.0
"BIC 记号笔, 整包",4.25,0.2,3.5,1,16,68,-0.38249999999999995,2.5
"Chromcraft 咖啡桌, 白色",4.5,0.425,3.0,3,17,64,-0.15,4.5
"冲电器 打印机, 耐用",3.0,0.0,3.0,2,5,72,0.29,3.0
"Hon 圆桌, 组装",3.5,0.325,3.0,3,17,50,-0.0049999999999999975,1.0
"Acme 美工刀, 钢",2.0,0.0,3.0,1,1,18,0.31,2.0
"Eldon 门挡, 优质",2.6666666666666665,0.13333333333333333,2.6666666666666665,3,14,52,0.37666666666666665,5.333333333333333
"Eldon 盘, 工业",5.0,0.0,4.0,1,15,52,0.03,3.5
"SanDisk 闪存驱动器, 可编程",4.5,0.1,3.5,2,10,14,0.37000000000000005,5.5
"Hon 摇椅, 每套两件",4.5,0.4,3.5,3,6,50,-0.23,4.5
"StarTech 电话, 耐用",3.0,0.2,3.5,2,5,45,-0.27999999999999997,4.5
"罗技 闪存驱动器, 耐用",3.0,0.4,2.0,2,10,27,0.0,6.0
"爱普生 计算器, 红色",4.0,0.0,4.0,2,5,11,0.17,2.0
"SAFCO 凳子, 红色",4.6,0.24000000000000005,3.6,3,6,8,-0.30200000000000005,3.8
"Stiletto 美工刀, 钢",4.6,0.08,3.4,1,1,53,0.252,2.8
"爱普生 喷墨打印机, 白色",7.0,0.4,4.0,2,5,11,-0.6,2.0
"OIC 回形针, 整包",4.5,0.2,3.5,1,8,25,0.2,3.0
"Jiffy 邮寄品, 红色",5.0,0.0,4.0,1,2,13,0.32,5.666666666666667
"Advantus 夹子, 每包 12 个",2.0,0.0,3.0,1,8,33,0.09,2.0
"Cameo 外皮和封条, 红色",5.75,0.0,4.0,1,2,60,0.2,4.0
"Acme 大剪刀, 钢",4.0,0.30000000000000004,3.25,1,1,18,0.1,3.5
"Smead 文件夹, 工业",4.8,0.0,3.8,1,15,35,0.05,2.0
"Hon 合法证物标签, 红色",4.0,0.0,2.5,1,12,50,0.5,3.0
"Stanley 画布, 蓝色",3.0,0.0,3.0,1,16,47,0.46,3.0
"Eldon 框架, 黑色",3.6666666666666665,0.0,3.0,3,14,52,0.46,5.0
"苹果 充电器, 全尺寸",6.0,0.0,4.0,2,11,63,0.22,6.0
"Smead 合法证物标签, 可调",2.0,0.0,2.5,1,12,35,0.2,3.0
"Enermax 路由器, 回收",5.5,0.2,4.0,2,10,58,-0.07999999999999999,3.0
"冲电器 收据打印机, 耐用",4.0,0.0,4.0,2,5,72,0.35,3.0
"柯尼卡 打印机, 多色",5.0,0.2,4.0,2,5,6,-0.175,3.0
"思科 信号增强器, 混合尺寸",4.666666666666667,0.0,3.6666666666666665,2,11,40,0.01,2.0
"Hon 会议桌, 组装",6.0,0.25,4.0,3,17,50,0.2,3.0
"Barricks 会议桌, 白色",4.0,0.5,3.5,3,17,65,-0.10500000000000001,2.5
"Cuisinart 微波炉, 黑色",3.3333333333333335,0.13333333333333333,3.3333333333333335,1,4,54,-0.04999999999999999,3.0
"Chromcraft 圆桌, 组装",4.0,0.6,4.0,3,17,64,-1.15,1.0
"柯尼卡 喷墨打印机, 白色",4.5,0.0,3.5,2,5,6,0.09,2.0
"Acco 孔加固材料, 耐用",4.0,0.13333333333333333,3.3333333333333335,1,3,56,-0.18666666666666665,3.3333333333333335
"Chromcraft 培训桌, 黑色",4.5,0.425,4.0,3,17,64,-0.020000000000000018,3.5
"Sauder 墙角架, 传统",3.0,0.0,3.0,3,13,23,0.42,5.0
"StarTech 卡片打印机, 白色",7.0,0.0,4.0,2,5,45,0.44,4.0
"Enermax 笔记本, 回收",4.5,0.0,4.0,1,7,58,0.44,3.0
"Hon 圆形标签, 可调",6.0,0.0,4.0,1,12,50,0.1,3.0
"爱普生 喷墨打印机, 多色",6.0,0.0,4.0,2,5,11,0.33,2.0
"苹果 耳机, 整包",4.0,0.0,4.0,2,11,63,0.22,5.0
"Deflect-O 闹钟, 耐用",3.5,0.0,2.5,3,14,61,0.5,3.0
"Cameo 邮寄品, 红色",4.0,0.0,4.0,1,2,60,0.07,3.0
"Bevis 咖啡桌, 白色",4.0,0.25,4.0,3,17,71,0.17,5.0
"诺基亚 充电器, 全尺寸",6.0,0.4,4.0,2,11,15,0.02,2.0
"Barricks 圆桌, 组装",3.5,0.25,2.5,3,17,65,0.07,4.0
"松下 卡片打印机, 红色",5.0,0.0,4.0,2,5,44,0.14,5.0
"松下 打印机, 红色",5.0,0.4,4.0,2,5,44,-0.27,3.0
"Dania 书架, 金属",3.5,0.2,3.5,3,13,32,0.2,4.5
"Smead 文件车, 金属",4.5,0.0,3.75,1,15,35,0.39,3.25
"SanDisk 备忘录便条, 每包 12 个",5.333333333333333,0.0,4.0,1,7,14,0.44,5.666666666666667
"Kleencut 尺子, 工业",2.0,0.2,2.25,1,1,4,-0.08,3.0
"Hon 木桌, 白色",5.0,0.6,3.0,3,17,50,-0.33,4.0
"Avery 文件夹标签, 红色",5.0,0.0,4.0,1,12,19,0.42,3.0
"施乐 羊皮纸, 优质",4.333333333333333,0.0,3.3333333333333335,1,7,67,0.33,3.3333333333333335
"StarTech 打印机, 红色",3.0,0.0,2.5,2,5,45,0.0,5.0
"冲电器 收据打印机, 白色",6.0,0.0,4.0,2,5,72,0.25,4.0
"Lesro 会议桌, 组装",2.0,0.4,2.0,3,17,36,-0.23,8.0
"冲电器 电话, 红色",4.0,0.4,4.0,2,5,72,-0.65,2.0
"Barricks 木桌, 组装",5.0,0.25,4.0,3,17,65,0.25,3.6666666666666665
